review,label
"It is a nice game, with good game play.
You as hero are set in a world infested with dark demons it's up to you to figure out what happened. It's a well balanced gameplay between battle and puzzle. The mobs you encounter are not for faint hartedh that's why I give it 18+ rating.",0
"Xenoblade Chronicles: Definitive Edition is a masterpiece. Beautiful visuals, outstanding story, the combat is quite challenging, even in the late-game, but you can customise it to suit your style.
There are certain outfits that may be considered inappropriate, but these are entirely optional, and can easily be avoided.",1
This game is really good but has very realistic crashes but no people. That is why I rate it 8+ You should definetly play this game,1
"Probably the best ""open world"" racing game. Very smooth graphics on PS3. While some people may complain about billboard advertizements in the game, I feel this is an acceptable way for publishers to generate revenue and helps keep the price of games down. It's done in most movies now as well. In the real world, we don't put blindfolds on kids every time we take them for a drive so that they won't see billboards.",1
"This is a great fantasy racing game with a few bad messages. This is very child friendly. It shows you how not to drive! Burnout has always been cool and fun but this is the best for kids, Not hard. You can either compete in races or drive round at 200mph. The best way to see Paradise city is at 250mph. Its got bad messages because of you drive horribly. Trying to blow yourself up. Well I do and everyone else. Its very kid friendly overall. Its fun!",1
"This game is great, plain and simple. No language, no alcohol or drugs and nothing big to worry about. Although, parents should let their kids know that this is not the way to drive. Even though some of the driving action in the can be imitated, it's not really an issue. I would recommend this game for teen players.",1
This is a cool car game with crashing and racing. i,1
"And it sure doesn't dissappoint. More vehicle crashing mahem, more racing, and more DESTRUCTION. Appropriate for all ages, but especially anyone 10 or over. VERY FUN!!!",0
"what a great game this turned out to play.
wii you done it again!.",1
It's a great active game for the whole family.,1
"Our Family loves this game! My 8 year old got it for her 7th birthday. It is so easy to ply that my then 5year old played too. It gets everyone up and active. It reminds me of the old Power Pad from the original Nintendo, I loved that as a kid and my kids love this. There are many differnt games to play and tons that you can unlock the more you play.",1
We all love this game. Easy for the youngest to learn how to play but challenging to perfect- fun for the whole family!,1
"Great game to get kids (and mums!) up off the couch in the dead of winter. My son and I had fun playing together, but he found it too difficult (5 years old) to play on his own.",1
"I have a 9 year old boy, who is usually bored because we don't have kids in the neighborhood to play, and i just had twins so i can barely take him out to activities or to the park. This game is awsome, i even play with him at times but everytime he does it, he loves this game and my is also loosing weight, he is overweight so this game is surely helping him loose few pounds.
I am really glad i got this game, now the whole family enjoys this game",1
We got this game for Christmas. A great active game for the whole family. My 4 year old will choose this over her princess games if you can believe that! This game can be a workout but also has fun teamwork games. Buy it!,1
"My 4-1/2 year old got this for Christmas. The whole family enjoys playing. If she has a hard time with one event, we take turns or team up to help each other. Great exercise for everyone!",1
"Hello, I am a father of 3 and wanted you to know everything to know when thinking about purchasing this for your child or in my case, when your child wishes to purchase this game and to allow him or her to do so. First thing to note this is a game I knew little about when my son asked me if he could purchase it. Traditionally I do not allow him to play 18's games or for you Americans mature, so at first I said no. He told me to research it and give it a chance so I thought it was fair, so I agreed. When I first began researching, many said that it was bloody, gory, violent and contained both intercourse and nudity and bad language. Again my feelings stayed the same but with more research I discovered that the sex scenes could be disabled (most sex scenes in the game are also optional. There are at most three that are mandatory but there as described can be disabled. These scenes also never show any genitalia and at most only show topless women). The said ""blood and gore"" wasn't half as bad as was described in many reviews. I began to feel that my son was right and I began considering it but wasn't fully convinced, yet. I began to watch game play and saw that this blood and gore wasn't at all the main focus of the players attention but to consider when to dodge and time a well placed strong attack. This shedded some light on the complex combat system and the timing needed to defeat your opponents in combat and wasn't the same old brain numbing button mashing seen in some of my son's older previous games and instead required thought and strategy. The only gore i could really find was the odd underwhelming dismemberment of limbs that when happened, flew out of view onto the ground in less then a second or two (the limbs where also not very gory as from watching, they usually turned black when cut off and did not show a lot of blood when cut taking away from the gore that you may have imagined). The blood is also nothing to be concerned about. In fact I've seen much worse blood in a 15's movie or even some 12's movies. The so called ""sex scenes"" where mostly off-screen and at most showed nudity of upper chest area, essentially saying the level of nudity found in most 15's movies. Please note that those scenes can be fully disabled or can be skipped when happening. The language was least of my concerns because I knew my son had heard worse in school. The odd f**k or s**t and the worst being c**t which didn't appear often. The one thing that I found which really swayed me was the views and the topics explored in the world. War was a very common topic explored. Going through burn't down villages and hearing the odd woman cry. It really opens one's eyes to what its like and doesn't glorify it at all. It shows war as a destructive act that sacrifices for most, everything. A huge topic it explores frequently is racism and sexism. It is displayed even in the smallest ways, for example in a village you go to very early on, you get attacked by thugs who hate you because your a witcher (the job the main character plays as). When you ride your horse through the village you'll hear the common words. ""We don't want you hear!"". It also expresses racism and sexism in other ways such as social class and even a person you meet who was homosexual and was out-cast from the village. The world isn't something you can just hop in and out but it is surprisingly realistic (besides the creatures and magic of course). All in all this wasn't just another violent, mind numbing game but a learning experience. Something I didn't get out of any other game me or my son have played. Overall if your child can handle the odd bit of blood and language, I would highly recommend that you allow your child to purchase this game or purchase it for them, to be able to experience this incredibly made game while diving into worth while topics for your child to explore and question and to make morale choices with the incredible created main character, Geralt of Rivia (who actually is a good guy, helping people who have trouble with awful bandits or monsters who terrorize them. Also the only humans you kill in the game would be these awful bandits). If you are concerned this is a medieval fantasy Grand Theft Auto, it is far from it. In fact you actually help citizens and are unable to hurt or attack them as the game does not allow you to do so.
Quick note: This game is also amazing in quality with 251 awards received also considered one of the best open world RPG games of this generation. It has over 200 hours of content with amazing side quests which are extremely memorable compared to other games in this genre. The game has a beautiful thriving world with probably one of the most memorable casts I can say in the history of open world RPG games.
Thank you for taking the time out for reading this and I hope I have put the game in a better and more clear light for you concerned parents.
Jonathan,",0
"Focus not on violence, instead it promotes peaceful solutions and defusing situations",1
"Good game
My kids love it and I think everyone should be able to experience this fantastic game! It has gore filters in case you are offended by those types of things",1
"I’ve had four children, and as a fellow parent let me tell you that these reviews are often exaggerated from what the game actually is. Although the game does have both partial nudity and some gory violence, it’s nothing most teens haven’t seen before, and parents tend to grossly underestimate how much their child can handle. Of course, it’s up to you on whether you think your child can handle it, but I would advise you give them a chance, and it will make them feel as if you trust them. Ultimately though, it depends on the child. My firstborn was incredibly sensitive to blood and gore, so they didn’t play this until they were 15. Another one of my children is incredibly mature however, and is able to easily play extraordinarily violent and frightening games, because he is easily able to separate them from reality. So I let him play it at 14.
To conclude, it really depends on your child. But I would suggest that you give them chance to enjoy this amazing game, and trust them to know their own limits. Your relationship with them will be all the better because of it, for you will both feel respected and trusted.",0
"My partner bought this game but I (mom) ended up getting really into it. My 10 yo daughter played a long and really enjoyed it too. There’s totally immersive quests, engrossing story lines, exploration, strategy games (gwent cards) within and complex character development you have to build to gain ability to meet increasing difficulty.
I personally don’t love the barbie doll template for female characters, although the main two female characters are extremely powerful. It was definitely designed by/for nerdy boys with raging hormones and a reductionist view of ideal body type.
Also a lot of condescending references to women - there are prostitutes in the game and endless deriding labels and references.
That said these issues are not the focal point of the game. It’s won many awards for a good reason. If you like D&amp;D style action, fantasy and adventure- this game is incredible!!!
My partner and I we’re up late playing and we triggered an, ahem, romantic scene. It was a straight up sex scene! The character Kiera climaxes with stereotypical arched bag and huge cartoon boobs in full glory. So NOT for kids!!!
Personally I’d hate to loose cut scenes...will look into disabling sex scenes so my daughter can continue adventures on another profile.",0
"The game has took up countless hours and hours of my life, from mission to mission. The story is unbelievable yet there are scenes of swear and repetitive violence, either slaying a dragons in the woods or hunting giant wild beast. There are over 200+ hours of fantastic game play here. During the cut-scenes though, (which can be disabled, as I did for my daughter) were moments of sex and drugs. These only appeared once or twice, and at MAX showed women with no tops. For most of it, its just another bar with prostitutes walking around which the game itself only shows glimpses of the girls when they are actually naked. For boys or girls 14 or older, the game is fine. The amount of inappropriate content compared to the running around the vast landscape, in search bandit hideouts or animals is such a small ratio that it is almost not part of the game. Especially the wild hunt is a kid version of GTA V, it includes the same extraordinary world and story, yet no shooting and killing cops, and MUCH less drug reference and nudity. amazing game would recommend it to anyone!",0
"First off, I just want to say that this game is not as inappropriate for teens as some of the other reviews make it seem. There’s no visible sex or full scale nudity in the games - the worst it gets is partially visible breasts and implied intercourse (the screen goes dark and you hear a bit of moaning, but that’s the extent of it). The cursing is nothing a teen wouldn’t be familiar with, with words like f**k, b**ch, and on a rare use of c**t. Even the cursing is occasional though, and doesn’t happen often. The violence is comparable to games like Skyrim, and although some of the cutscenes are a tad bit darker, they can still be handled by mature teams.
In terms of positive role models, Geralt (the main character), may not be a shining white knight who is perfect by every standard, but that’s part of what makes him compelling. He’s grim, and occasionally does dubious things like bedding prostitutes, but overall he always does the right thing, whether it be saving innocent lives even when it’s in his best interest to walk away, or spending his life fighting evil so that others don’t have to.
To summarize, 14-15 yr olds can most definitely play this, and perhaps even very mature 13 yr olds. Honestly, your biggest concern might be that they don’t understand all of subtleties in terms of plot and politics. But if they enjoyed reading A Game of Thrones or other complex books - and could grasp the intricacies and twists of it with enjoyment, they’re definitely ready for this, although I would argue Game of Thrones is much, much more political.",0
"The Witcher 3 is a dark, gritty, gruesome and violent video game with lots of nudity and sex.
Under no circumstances should any child under 18 be allowed to play it. The game uses extreme profanity, blasphemy and crude sexual language throughout. The violence is gory, with sword fights often leading to decapitations, gutting, and severing bodies in two. Bloody and violent throughout.
There are prolonged scenes of female nudity, as well as sex scenes and sexual discussions. The game is 10/10 adult and NO child should play it.",0
"This game is strictly NOT recommended for anyone underage gamer. If I had to move down a few notches, I'd stop at 16, and even so, only if the player can handle adult themes maturely. I'll admit that I have played many 18+ games back in the day, but again, those games were dated and none too serious. The most ""Adult"" games I'd played at that age were from the Assassin's Creed franchise. I've always handled violence maturely since I was pretty young, never had violent thoughts (they've existed, but I can say with absolute certainty that they weren't fueled by the games but because of other hardships) or went about raping anyone. It was during my mid - teens when I actually played games that had strong sexual content, but I was mature enough to handle them. But enough of all that. My point is that myself and a few of my friends were able to handle such content maturely, but not every kid is the same, especially now that the gaming industry has evolved so much. I'm positive that I would never have been able to handle my games maturely if they were as graphic as they are today. The sexual content in the game can be skipped, but gore is prominent throughout the game. Moreover, the story and the thematic setting of the game itself are pretty hard for kids to comprehend. Do NOT let your young kids play this game, it can get extremely addictive. We don't know if they can handle it maturely, so its best not to risk it. There are other more appropriate games (that are also good, ofc) that they can play, so please lean towards them.
That said, if you're 18 or above, you will enjoy this game. The story changes thematically several times, but each of them are given much focus and cooked up with intricacy. There are several side quests that you can take up, which allows you to delve deeper into the character and the setting. Its also crucial that you try out the expansions as well, especially Blood &amp; Wine. With a story independent of the MC and a long campaign (long enough to be a separate project), it plays out so perfectly to the conclusion of the protagonist's adventures. The game may have turned 4 this year, but its still solid gold! I'd recommend that you play the previous instalments as well, while each game has its own story independent of each instalment, it does give you a whole new feel playing as the protagonist when you've explored all of his adventures. A true masterpiece of a game!",0
"This game is absolutely incredible but it does have quite a bit of gore in it. It’s in third person so it’s not as severe as a game like Doom but it’s still fairly gory. I personally don’t think much about sex, but I know most parents do so I’m including this here. Any mature teenager can probably handle this game. It’s not like they don’t know that these things exist or haven’t seen them. And let’s be real, if you’ve been on the internet you’ve almost definitely seen pornography. This game does have some good role models and is one of the best games my daughter and I have ever played. If your child or in this case teen is mature, then they can almost definitely handle this game.",0
"First off, I would like to say that this game is not nearly as bad as the Common Sense Media review would have you believe. Early teenagers can definitely handle this game, and despite what parents would like to believe, they’ve probably seen worse.
First off, violence. I find in most reviews, gore is often greatly exaggerated. In truth, even in the bloodiest games (which this does not even fall under) the “gore” is some red splashes, and little more. The Witcher is comparable to Skyrim in this sense, and unless your child was extremely sheltered from violence for all their life or feel sick at the sight of blood, they will be fine! In fact, you’re probably more scared or uncomfortable at the sight of blood than they are. Most teens are not fragile, and you treating them as such will only irritate and insult them.
Secondly, sex and nudity. Again, many parents might underestimate their child’s ability to handle this. But let’s be honest - if they really want to see nudity and sex, they will, and no parental restrictions or stern lectures will stop them. With the internet and the increasing virtual connectivity in our society, they will find it, and you will likely never know. Hell, if they’re above the age of 15 or 16, they’re statistically probably not even a virgin. So trust your kids. If you tell them they’re not allowed to play the game because of this or if you try and disable cutscenes, it’ll only make them more determined and curious, and I can guarantee, you won’t win that battle. Besides, the nudity and suggestiveness in the Witcher is fairly light anyway, with the extent of it being the occasional breast or butt, along with a bit of suggestive moaning.
Thirdly, language and drinking. As far as language goes, the Witcher doesn’t have anything a kid might not hear at school, using a fair bit of f**k, s**t, and the rare (though more offensive) c**t. While it’s hardly tame, again, they have probably heard it all before (maybe even from you!) so it shouldn’t be too bad. Where drinking is concerned, the Witcher is quite heavy on it in some parts, but that should only be a problem for you if alcohol is treated as a “forbidden fruit” at your table. If kids are curious, let them have a little to taste. Chances are, they’ll hate it, and probably won’t even consider drinking for quite a while.
Luckily drugs are virtually non-existent, unless you count magical potions as drugs, which I think is ridiculous.
And finally, although the tone of the story may be dark, there are countless small messages and characters throughout the game who are positive role models and send positive messages. It is up to the player how to act, and they can be a gruff disillusioned realist to a kind, caring protector.
So to conclude, I would recommend the game for ages 14+, for teens can most definitely handle its content.",0
"I agree with the other reviews but one element missing from them is the beauty of the game, the artwork and the music. This game focus is the puzzle and the exploration of the island - the puzzle is not simple, but this is a great experience to do with your kids.",1
"Beautiful open platform game, which would be great for younger kids, but the puzzles are definitely for older kids and not so easy.
Which means it is great for adults to share with children",1
"This game is great for those who need a beginner openish world adventure game. The puzzles are challenging and the theme appropriate for a child. A younger child may not be able to understand the full mechanics of the control scheme or layout of the world. It is a story of a young boy who wakes up on a mysterious island's shoreline, and you must navigate through the world and a tall tower to reach the top. The reason is unknown at first, and as the story progresses more is revealed. The ending is sad, as it turns out the boy died and his father is shown mourning for his boy in the boys room. This is really the only concern I had with my 5 year old son, as it is something you may need to explain.",1
"It helps a kids imagination, Totally recommend",1
"Very fun game, Has very mild violence, It can be ages 8 and up.",1
"This game is a must if you have children who love planes and anything to do with aviation, also there are repaints you can download from sites to addons for scenery, on the flipside you will need a decent GPU like an Nvidia RTX 3080 and an intel icore 7 to run it at decent settings, other than that the price tag is the same as No Man's Sky $60.00 for the standard addition alone while the deluxe and premium are several dollars more.",1
Parents give your kids this game . Only positive side effects,1
This is amazing great for your kids! Extremely Educational!,1
"My 10 year old begs to do this, he gets sweaty and tired after an hour. My 4 year old wanted to try, he loves it and only needs help reading the story and a few instructions. He does great too, sweaty and happy and gets tired. Nothing too scary or mature.
It gives them both great exercise, at their level, and they think its so much fun they want it every day, sometimes twice a day. It does target all the major muscle groups and gives decent aerobics. Gives tips on staying healthy, hydrated, reminds kids to drink water, rest, listen to their bodies. Virtual smoothies teach about healthy foods.
My husband and I tried it, and for us it was fun, just not fun enough that we want to do it every day. We got a decent workout too.",1
"Snipperclips was the first game our family bought for the Nintendo Switch, and confirmed that we made the right decision on this console. We spent HOURS over DAYS working together to solve the puzzles, laughing at the weird conversations that spiraled from our gameplay.
Manipulating the characters, cuts, and objects really helped my son's hand-eye coordination, and helped him meet a lot of spatial development goals.
The game is overall cute, quirky, positive, and just challenging enough to make you want to come back for more.",1
All of my kids love this game.,1
"Very simple looking puzzles at first look, but is more challenging than it looks at first. For 2 or more players they have to work together to solve the puzzles so good to encourage cooperation. Content is fine for younger children but they may find it too difficult.",1
"This game is terrific to play with your child! Frankly, the best I've seen so far! Whether its appropriate for you child depends on their gamer ability. My 6 3/4 year old boy has played video games for years. Mostly on the iPad but he is adept at Minecraft on the Xbox 360. In the past we had had failed attempts at the various Lego games. Though he mastered Lego Dimensions. I thought this side-scroller may be challenging for him but he took to it like a fish to water. We BOTH loved it. There are 7 primary levels in the game and the first 3 or 4 are pretty easy. After that the puzzles got quite challenging. But, he stuck with it. The game also allows my child's character to climb on my back and I take over for the two of us. This was useful in some of the challenging parts. But, surprisingly, I climbed on his back a few times for areas I found difficult and he was better at.
One other thing I liked is that this game 'forces' the two of you to play together. Whenever we played video games in the past I always felt like the 'wing-man'. The support team. My son only ever cared about his achievements and what he did. This is the first time we really played together because it was important. He couldn't advance if I didn't and vice versa. So it forced him to work WITH me for the first time ever in a video game.
As others have said, there is a 'background' story playing out in the background. My son always called them 'dreams'. Some of it seems like its a bit disturbing - a tween getting in to trouble or being chased etc. But, my son and I mostly ignored it. The background stuff does seem a bit creepy. I honestly didn't understand what was going on back there or the point of it. As I said, we mostly ignored it.
The game is REALLY terrific. It's cute, fun, playful, beautiful and the single best time this father has had playing a video game with his son yet! I couldn't recommend it to a parent and any child 6 and above who is reasonably adept at using the controller and generally familiar with game playing mechanics.",1
"So far my favorite to play with my 3 year old. It's a unique puzzle platformer that requires you to work together, but it also has a helping mechanic where you can just pull up the other player up by tightening the yarn and having the other player pull himself up. Without that, it wouldn't be accessible until much later age. It didn't take long to get a hang of things and eventually we were able to tackle the harder puzzles. Your mileage may vary especially not knowing your toddler's experience with platformer genre/mechanics.",1
"Great gameplay and graphics. I love the cooperation aspect of the game as it encourages teamwork. There are some scenes in the background with ghost like figures where kids are scared and running from bad guys. My 7yr old thinks they are zombies and says it’s a little scary. He’s also fine with Lord of the Rings movies so there is a certain creepy ness factor which is why I gave it an 8yr rating. I also wish that the yarn characters didn’t have “horns”. Again, the game play and graphics are awesome! Lastly, some scenes are calm and the next you might be chased by a large bird or fire amber so that could impact some children.",1
It's not inappropriate it is really good for kids/adults who like mario and or sonic,1
"My age recommendation may be a bit young but in my opinion, the ability to remove any song you believe inappropriate from the song playlist makes this a kid friendly skating game.",1
Any age can play this! It’s really fun and colorful and it’s really happy and positive and fun for all ages. The only scariness is falling into the abyss off the map if someone throws you but that’s all!,1
"Fall Guys is really fun. It got popular really fast, and it makes sense why. The player must complete obstacle courses, survival games, and team games as jelly beans in costumes. It's hilarious.
Cons:
Frustrating. Some maps are unfair and the gameplay is still a little buggy.
of course, like any other 2015-2020ish game, it has a Battle Pass.",1
"This game is one of the best games launched on steam. Here’s some reasons why: Suitable for kids, family friendly but costs money though.",1
"Fall Guys: Ultimate Knockout is one of my favourite multiplayer games. Each of it's mini-games are unique, fun, and utterly hilarious. Even after playing many, many rounds it's still fresh and exciting. In addition, Fall Guys' in-game currencies can be earned easily from playing, rather than paying. You can buy Kudos (the in-game currency) if you want to, but it is very, very easy to earn just by performing well. Fall Guys is fun on it's own, but playing with friends is an absolute blast. So is it worth the £15 price tag? Definitely. 8/10.",1
"nothing concerning,at all.
It can be frustrating sometimes but overall fun game",1
it is a very fun and good game and it is worth its price tag,1
"This game is easy to learn and fun to play for all age groups. Most young children (5+) should be able to play on easy settings - though it will take time. Older kids should pick it up easily straight away. Besides being fun this game teaches coordination, timing, and rhythm. If it is mirrored to a TV it is also good fun for the whole family as every family member can watch one another play the game.",1
"Beat Saber is an incredible game. It's definitely an essential for anyone with a VR headset. Slashing blocks in time to the music is surprisingly addictive and enjoyable, although after a while it does get a bit repetitive. Most of the songs available are actually pretty good, but there are some that, well, aren't. You might enjoy all the songs though, as (of course) different people like different types of music. I was however a bit annoyed that you had to pay to unlock some songs, but it's not a huge problem seeing as the library of free songs is pretty big. To conclude, Beat Saber is a game that I would highly recommend to anyone lucky enough to own a headset. It's also not too bad of a workout. 8.5/10.",1
The game is too easy oops accidentally did it blindly in a pretty quick time.,1
My five year old beat the game in under an hour when not even trying to beat it fast It gets a 2 star rating for it being to easy just like the first two did,1
"Don't listen to the Karen's, this is the most fun I've had in a while! Children adored it. Would highly recommend!",1
"This game is realistic - it reflects what a zombie apocalypse would be like. Your actions have consequences. This game does not shy away from gore - including the harming of teenagers. You play as a teenager - who can die. Your character is taking care of a young child, who ends up shooting someone in the head. Characters, including said teens, can die onscreen. It's more of a ""Can my child distinguish fantasy from reality?"" situation. The gore, at least in my opinion, is animated with an artsy style, so it's not terrifying to look at. It's violent, and evokes a lot of emotions. If your child's played through the series, this isn't too much. It's violent, but the game is based on hard decisions. Save one person over the other? Pacifist? It's a game that runs like a good book - and I say 14+",0
"It uses the same unreal engine 3 with updated version and looks better still has the same beautiful music.
HOWEVER and a big Unfortunately what RUINS THIS GAME. If you are also a Christian Catholic, orthodox or follow Judaism.
Even with extreme content filter it has blasphemies such as they use G-ds name to condemn someone the extreme content filter/aka also known as profanity and gore filter does not unfortunately eliminate nor remove blasphemies and the game uses the name of Our lord in vain.
Even Rod the director of this game explains right before he made this game that in Gears of war 4 they will not filter all words out only the f word. They also applied the same exact concept for this gears of war ultimate edition.
(Please be careful when reading he does say specifically the blasphemy he will not remove.)
https://tinyurl.com/y77qqvz8 this article is from gamestop.com I just made it into tiny url so that it fits on the comment.
Extreme content filter does remove only the F-word and gore violence and blood (but not the gore is not removed from the cinematics.)",0
i think it is a little bit bloody but my child is fine and he is 8. 2 year olds aren't supposed to play video games. this game is bloody and has lots of cursing but i would recommend it for 8 year olds.,0
"My entire family enjoys playing this game. There are some weapons used, but most of the material in this game is well thought out by the developers to be cartoonish safe fun for fairly young audiences. The levels can be challenging, but a child can figure them out with enough practice. I would encourage parents to play this with their kids as it can be a fun bonding experience talking about the history of the characters as well as the story as it develops.",1
This game offers kids a unique way to learn to express themselves through art. Its art lessons can be easily applied to real art. And it creates such a supportive environments. Perfect for both girls and boys.,1
"My 9 year old loves it. She needs a little help with reading some of it. She is learning some new vocabulary words, though!",1
"Seriously, the Imagine games are disturbing. They're insulting to people's intellect and they're just plain creepy. They seem to appeal to younger players but also feel as if they're aimed at older gamers. Not to mention these games are a tad sexist. Besides, video games are supposed to be fun, not educational. Imagine games are stupid. There, I said it and I mean it. They are stupid beyond all compare. My friend made me try one of these out as a joke and if I wasn't such a softie, I'd get back at her for that. But I guess some good came out of it. After all, I never paid for it and I can give you this message: Never buy yours kids any of the Imagine games. Also, parents, most female gamers tend not to aim towards the girly games, so don't insult your daughter's intelligence.",0
"My daughter who enjoys puzzles, really likes this game. I enjoyed this game also! You are required to think creatively how to best use your marker tool and limited ink in order to draw physical solutions. Its a great feeling when the lightbulb turns on figuring out the solution. The further you get into the game, the harder they are to solve. Excellent game.",1
"My 10 year old loves this. The more creative the better the game. My 8 year old is learning difference btwn adverb, adjective, nouns, verbs.",1
"This was an good game. One of the great things parents are probably looking for is that it is very educational. Some of the levels are almost impossible without hints. Another thing I would like to say is that there is violence. But, it is very cartoon like, and when you destroy something or someone they just poof of of the screen. There is NO blood or gore.
As for if it is fun game, I'd say that you can get addicted pretty easily. At least that is what happened to me. One of the funnest parts is the title screen. Maxwell is in a playground, and you can just mess around. Once you want to go to single player, multi-player, or customized levels, then just tap the start button in the bottom left corner, and you're starting an adventure.",1
There is a crossbow which makes kids explode into guts. Dora frequently says the F word when referring to boots and calls him a S word. Dora is a violent waste and will ruin your christian family. l will let my kids play gta before this.,0
"It's a good game to test your skill within certain game categories, but after a while you get bored because it seems repetitive and get discouraged when your Brain Age grade never gets higher than C+ (I don't want to know what that says about me). My nephew was discouraged after averaging a Brain Age grade of C and although he practiced games within the practice portion, he just couldn't get into it because, according to him, ""the challenge is no longer there, especially when I keep getting a C."" And so, we both gave the game a break and played Scrabble.",1
"Highly addictive game, me and hubby and in contest to beat each others score, and our 6 year old thinks its great, needs a bit of help with the reading but the puzzles adapt to all levels, would not besuitable for anyone under the age of 6.",1
This game is fantastic!! It puts the unique DS stylus to good use. Your brain will thank you!,1
"Wii Sports is a truly complex, beautiful and breathtaking game. It’s by far the greatest Mario game.",1
"Wii Sports Is The BEST Video Game EVER Created
I've gone pro in all sports except golf.",1
"I just LOVE this game. However, I find Tennis and Bowling easier.",1
"This is a classic Wii game that is perfectly fine for all ages! I love all of the sports, but my favorite is probably baseball. The rules for every sport work a little differently than how the rules work for the same sports in real life, but that doesn’t take away from how fun and exciting the game is. Also, it has INCREDIBLE music! I love listening to just the music itself sometimes. I highly recommend it to adults and children alike. The whole family will thoroughly enjoy this game, along with the many other games that go with Wii and Wii U.",1
The game is actually good for fitness and sport sometimes people play it for fun The bowling is kinda hard to use,1
It’s just like real life sports no violence or foul language it can teach children to play certain sports and is a fun game for the whole family on the Nintendo Wii,1
It's a fun game but it gets boring quick,1
"This is a very good game. With good sports man ship, Wii baseball rules!!! forever
Cool game + fun= wii sports !! :)",1
"This is a great game for the whole family to play at one time. It gets everyone moving! We often have tournaments, plus there are many different sports you can play. It is so much fun, even my 3 year old enjoys it!",1
Loved playing all the games except the boxing.,1
"My name is Etienne bland and I think the wii is a great game like the way you could move with the characters
on the games I also like how it give you a work but I would like it eve morn if could make a game call saban entertainment because Im a big fan of saban entertainment fan and I think it will make a good game here are the names I would you to make into game Superhuman Samurai,Masked Rider, VR Troopers, Beetleborgs, and Mystic Knights you can make the game into one cd that will be cool",1
when i first got the wii i played WII SPORTS and it was so fun!!! It's acualy fun plus you exersing too.,1
"I am pretty good at Bowling and Boxing!
It's so much fun!",1
A must-play game for every 2 year old,1
"This is a great game for the whole family. Smaller children may find the Wii controls challenging to master, but that is the reason this game was made--to teach hand-eye coordination in a fun way. Its also good for helping children share, take turns, and be good sports.
My kids loved making their own characters to play with--its a refreshing change from your normal gaming experience.
Its a fine addition to any family's game time together.",1
"WII FIT is an exciting way for kids and adults to exercise using the Wii console. It's a compilation of 40+ games to play on the Wii Balance Board, a special peripheral that comes packaged with the game. The Wii Balance Board looks like a giant scale that sits on the floor. When you stand on it, it can detect the slightest shifts in your balance, which means it can tell if you are leaning forward or backward, and from side-to-side. In addition to balance, the board can also determine your weight. The games are broken into four categories: aerobics, balance, yoga, and strength training. Under aerobics, you can hula-hoop, do step-aerobics, run (next to, not on the board), or rhythm-box. The yoga activities teach you how to breathe and do yoga poses. Strength training shows you how to do a variety of exercises including lunges, torso twists, and push-ups, all using the board. The balance games are the most fun because they have you heading soccer balls, skiing down slopes, performing ski-jumps, snowboarding, and walking on tightropes, as well as pretending to be a table with balls on it you tilt by leaning back and forth, and a bubble that you control through a maze by moving your body.
Retails at $89",1
"For kids that don't get enough energy out by being inside on a rainy day, this is a great alternative and gets the entire family involved as well as helps establish goals.",1
this game is somewhat fun and age apropreat for ages 6 and up. but kids will probably not enjoy it until they are 8.,1
You just need to remember to go in and adjust your child's height occassionally as they grow so that it doesn't mess up the BMI.,1
"Wii Fit has a fun set of games, with enough variety that you can choose what you want to do and avoid the games that drive you nuts! They system is well designed, with many of the exercises guiding the user to the correct form by the very nature of the design. It is challenging and many of the activities are a good workout.",1
"I think this game is great! Our 3 year old attempts to do the excercise and activities, but they are just beyond her abilities. I love the fact that fitness has become a ""game"".",1
"My mother, my niece, and myself all play almost daily on my Wii Fit. For my niece, in particular, it was an amazing tool. We've been trying to help her lose some weight (on recommendation of her pediatrician), but nothing has really been able to help motivate her to do anything. However, after watching her Mii grow in size, she finally understood why we wanted to help her. And even better, she can play on Wii Fit for hours before we finally force her to take a break. She doesn't even really realize that she's exercising! It's perfect for what we needed.",1
"I really love this game. I'm a total couch potato, and I've tried other home fitness equipment and gym memberships to no avail. I just can't stick with them long enough to do any good, but this has been a lot of fun. I've been playing three times a week for a month, and I can feel that I'm getting stronger.
On the down side I will say that my five-year-old daughter was unhappy to be rated overweight, so when she wasn't looking I adjusted her height a couple of inches, so now she's very excited to get a normal rating.
I'll also say that some of the fitness tips are less than helpful, and I wish it did more to help plan a workout strategy; for example, it already tracks which activities I complete each day, so it wouldn't be so much more complicated to come up with a recommendation of activities for the next day; for example, abs today, thighs tomorrow or strength today aerobic tomorrow. Something like that.
My three-year old son's favorite activity is running in place. He's hilarious. He pumps his little feet on the carpet like someone is chasing him!",1
Its an an awesome game you don't need to worry,1
"It is a great game, but it might be confusing for people under 9 years old.
nothing is bad about the game. But younger kids wouldn't understand it,
so I recommend only getting this game for people 8+. It also has great educational value. GREAT GAME!!",1
